case,config,who,code,price,quadrant,cost,PCR,order_churn,fill,cover_days,orders_per_year,n_orders,unit_days,measured_days
Spare parts operation,Calendar bucket 28d,SAP only,21814,1.45,lumpy,38.529116895997646,0.007482500603427468,0.8051948051948052,0.9991725309509754,74.33926039420012,3.7181663837011882,6,40941.81954151428,589
Spare parts operation,Short 7d / long 28d,SAP only,21814,1.45,lumpy,48.93801443763763,0.009172097513878832,0.95,0.9849002030429971,84.41497758772928,7.4363327674023765,12,46490.94920599219,589
Spare parts operation,Short 7d / long 56d,SAP only,21814,1.45,lumpy,45.77693153977849,0.007603186097031137,1.0,0.9933348506488695,93.18811025530903,3.098471986417657,5,51322.68969661775,589
Spare parts operation,Per requirement,Both,84637,4.96,lumpy,1975.0624502734922,0.008810041033067826,0.8202247191011236,1.0,1555.9425309605851,0.0,0,726711.4862397426,589
Spare parts operation,Per period 7d,Both,84637,4.96,lumpy,53.64079747894428,0.03234371228578325,0.7444444444444445,0.9659123088487098,13.897316043728573,22.30899830220713,36,6490.817620780909,589
Spare parts operation,Per period 14d,Both,84637,4.96,lumpy,775.3803687777369,0.003741250301713734,0.8157894736842105,1.0,610.8400740878466,0.0,0,285296.20423777617,589
Spare parts operation,Per period 28d,Both,84637,4.96,lumpy,82.76868373189329,0.012068549360366883,0.970873786407767,0.9900359171879572,57.326739174649376,6.196943972835314,10,26774.76770377122,589
Spare parts operation,Per period 56d,Both,84637,4.96,lumpy,84.49154838993209,0.005672218199372436,0.94,0.9889034813075145,60.259589960026055,4.957555178268251,8,28144.57173621493,589
Spare parts operation,Min/Max,Both,84637,4.96,lumpy,129.22915797817188,0.006396331160994449,0.9814814814814815,1.0,100.2303790693447,1.2393887945670627,2,46813.14784479107,589
Spare parts operation,SP Part Period Balancing,SAP only,84637,4.96,lumpy,38.61456845024722,0.016292541636495295,0.9926470588235294,0.9838704443037201,19.39121161848674,8.67572156196944,14,9056.771657601044,589
Spare parts operation,WI Sliding Economic Lot Size,SAP only,84637,4.96,lumpy,60.26415728300487,0.01448225923244026,0.967741935483871,0.970467161736873,40.385600272758445,5.577249575551782,9,18862.31593578304,589
Spare parts operation,DY Dynamic Planning Calculation,SAP only,84637,4.96,lumpy,68.5477325133096,0.0066377021482017864,0.9649122807017544,1.0,52.425910553921405,1.2393887945670627,2,24485.8088380625,589
Spare parts operation,GR Groff Reorder Procedure,SAP only,84637,4.96,lumpy,57.62602476833351,0.022206130823075067,0.9435897435897436,0.9803692705516937,29.64156004278232,12.393887945670627,20,13844.25306496142,589
Spare parts operation,Calendar bucket 7d,SAP only,84637,4.96,lumpy,385.7679990987386,0.007723871590634806,0.8,1.0,303.90575082736046,0.0,0,141940.84644258022,589
Spare parts operation,Calendar bucket 28d,SAP only,84637,4.96,lumpy,408.701683534637,0.0041033067825247405,0.85,1.0,321.9727719488962,0.0,0,150379.14767151463,589
Spare parts operation,Short 7d / long 28d,SAP only,84637,4.96,lumpy,75.0453965493868,0.01967173545739802,0.9760479041916168,0.9915676133884067,44.94002641506974,11.154499151103565,18,20989.485625530422,589
Spare parts operation,Short 7d / long 56d,SAP only,84637,4.96,lumpy,29.000668405550662,0.020033791938209027,0.9822485207100592,0.9920270666847262,11.029643863188163,9.29541595925297,15,5151.455612929427,589
Spare parts operation,Per requirement,Both,90042C,2.54,lumpy,20.501936716323904,0.01146512189234854,0.536723163841808,0.908842605536659,81.08131652131513,4.957555178268251,8,8982.690750902018,589
Spare parts operation,Per period 7d,Both,90042C,2.54,lumpy,20.656693382647727,0.01460294472604393,0.8231292517006803,0.9880798043216488,56.14298905144526,7.4363327674023765,12,6219.868276902403,589
Spare parts operation,Per period 14d,Both,90042C,2.54,lumpy,14.333093476110138,0.01255129133478156,0.8125,0.995223552170189,21.616779324978218,6.816638370118845,11,2394.8407850003946,589
Spare parts operation,Per period 28d,Both,90042C,2.54,lumpy,16.730229046164524,0.011223750905141203,0.9207920792079208,0.9942680461005365,50.13440415643286,5.577249575551782,9,5554.200003641834,589
Spare parts operation,Per period 56d,Both,90042C,2.54,lumpy,8.553567482032205,0.007361815109823799,0.953125,1.0,36.017664546740775,1.8590831918505941,3,3990.260100279045,589
Spare parts operation,Min/Max,Both,90042C,2.54,lumpy,13.32402738076754,0.013999517258025585,0.9354838709677419,0.9082427700484375,47.49998306225677,3.7181663837011882,6,5262.342507834945,589
Spare parts operation,SP Part Period Balancing,SAP only,90042C,2.54,lumpy,9.988863386831012,0.006758387641805455,0.9824561403508771,1.0,51.81177729586652,1.2393887945670627,2,5740.029795656141,589
Spare parts operation,WI Sliding Economic Lot Size,SAP only,90042C,2.54,lumpy,26.961608124031454,0.00313782283369539,0.9285714285714286,0.9843917358115852,142.43201993628983,3.098471986417657,5,15779.50190014071,589
Spare parts operation,DY Dynamic Planning Calculation,SAP only,90042C,2.54,lumpy,12.0611298677294,0.006034274680183442,0.9803921568627451,1.0,65.25146254358066,1.2393887945670627,2,7228.961420711085,589
Spare parts operation,GR Groff Reorder Procedure,SAP only,90042C,2.54,lumpy,18.265311662426182,0.010982379917933865,0.9285714285714286,0.9875168504753243,40.633681767286824,7.4363327674023765,12,4501.65109603456,589
Spare parts operation,Calendar bucket 7d,SAP only,90042C,2.54,lumpy,15.927325830312286,0.016413227130098962,0.6098654708520179,0.9951510600255105,57.898175919522814,4.33786078098472,7,6414.318756031465,589
Spare parts operation,Calendar bucket 28d,SAP only,90042C,2.54,lumpy,23.19221764090096,0.009654839488293506,0.7920792079207921,0.9822977105803672,66.10163235884772,8.056027164685908,13,7323.148501828447,589
Spare parts operation,Short 7d / long 28d,SAP only,90042C,2.54,lumpy,23.45158632501866,0.01882693700217234,0.9629629629629629,0.9907193448114476,35.35626570441351,11.154499151103565,18,3916.9862374641934,589
Spare parts operation,Short 7d / long 56d,SAP only,90042C,2.54,lumpy,65.51361372949256,0.003499879314506396,0.9666666666666667,0.8387178779397201,392.46107063100794,3.098471986417657,5,43479.269707214145,589
Spare parts operation,Per requirement,Both,84199,0.21,lumpy,76.20993977793017,0.0003620564808110065,1.0,1.0,547.4097955266847,0.0,0,662300.6671177265,589
Spare parts operation,Per period 7d,Both,84199,0.21,lumpy,76.20993977793017,0.0003620564808110065,1.0,1.0,547.4097955266847,0.0,0,662300.6671177265,589
Spare parts operation,Per period 14d,Both,84199,0.21,lumpy,76.20993977793017,0.0003620564808110065,1.0,1.0,547.4097955266847,0.0,0,662300.6671177265,589
Spare parts operation,Per period 28d,Both,84199,0.21,lumpy,76.20993977793017,0.0002413709872073377,1.0,1.0,547.4097955266847,0.0,0,662300.6671177265,589
Spare parts operation,Per period 56d,Both,84199,0.21,lumpy,76.20993977793017,0.00012068549360366884,1.0,1.0,547.4097955266847,0.0,0,662300.6671177265,589
Spare parts operation,Min/Max,Both,84199,0.21,lumpy,12.237840118290244,0.003620564808110065,1.0,0.9818823438054988,44.80589793971036,3.7181663837011882,6,54209.80102799853,589
Spare parts operation,SP Part Period Balancing,SAP only,84199,0.21,lumpy,81.14486705170651,0.0,0.0,1.0,582.8569765341584,0.0,0,705187.5350922113,589
Spare parts operation,WI Sliding Economic Lot Size,SAP only,84199,0.21,lumpy,76.20993977793017,0.00012068549360366884,1.0,1.0,547.4097955266847,0.0,0,662300.6671177265,589
Spare parts operation,DY Dynamic Planning Calculation,SAP only,84199,0.21,lumpy,92.37815586310666,0.0,0.0,1.0,663.5447759112354,0.0,0,802810.1640484269,589
Spare parts operation,GR Groff Reorder Procedure,SAP only,84199,0.21,lumpy,76.20993977793017,0.0002413709872073377,1.0,1.0,547.4097955266847,0.0,0,662300.6671177265,589
Spare parts operation,Calendar bucket 7d,SAP only,84199,0.21,lumpy,76.20993977793017,0.0003620564808110065,1.0,1.0,547.4097955266847,0.0,0,662300.6671177265,589
Spare parts operation,Calendar bucket 28d,SAP only,84199,0.21,lumpy,76.20993977793017,0.0003620564808110065,1.0,1.0,547.4097955266847,0.0,0,662300.6671177265,589
Spare parts operation,Short 7d / long 28d,SAP only,84199,0.21,lumpy,76.20993977793017,0.0003620564808110065,1.0,1.0,547.4097955266847,0.0,0,662300.6671177265,589
Spare parts operation,Short 7d / long 56d,SAP only,84199,0.21,lumpy,76.20993977793017,0.0002413709872073377,1.0,1.0,547.4097955266847,0.0,0,662300.6671177265,589
Spare parts operation,Per requirement,Both,21458,1.25,lumpy,501.25798157693555,0.008930726526671495,0.8314606741573034,1.0,1195.5894671464232,0.0,0,731836.6531023259,589
Spare parts operation,Per period 7d,Both,21458,1.25,lumpy,821.3662573706333,0.0009654839488293508,1.0,1.0,1959.1046568324473,0.0,0,1199194.7357611246,589
Spare parts operation,Per period 14d,Both,21458,1.25,lumpy,701.1682650179189,0.0004827419744146754,1.0,1.0,1672.4110601001728,0.0,0,1023705.6669261615,589
Spare parts operation,Per period 28d,Both,21458,1.25,lumpy,802.0559596200684,0.0002413709872073377,1.0,1.0,1913.0461611145229,0.0,0,1171001.7010452999,589
Spare parts operation,Per period 56d,Both,21458,1.25,lumpy,746.219544175629,0.00012068549360366884,1.0,1.0,1779.8663761691187,0.0,0,1089480.5344964184,589
Spare parts operation,Min/Max,Both,21458,1.25,lumpy,46.468408100837856,0.0010861694424330196,1.0,0.9131219992318995,106.06506489706688,1.2393887945670627,2,64923.875827223266,589
Spare parts operation,SP Part Period Balancing,SAP only,21458,1.25,lumpy,806.3821458805687,0.0002413709872073377,1.0,1.0,1923.3648850372738,0.0,0,1177317.9329856304,589
Spare parts operation,WI Sliding Economic Lot Size,SAP only,21458,1.25,lumpy,744.1140239516077,0.0002413709872073377,1.0,1.0,1774.8443358321563,0.0,0,1086406.4749693472,589
Spare parts operation,DY Dynamic Planning Calculation,SAP only,21458,1.25,lumpy,720.9660494161396,0.0,0.0,1.0,1719.6322982037213,0.0,0,1052610.432147564,589
Spare parts operation,GR Groff Reorder Procedure,SAP only,21458,1.25,lumpy,629.9673309599543,0.0004827419744146754,1.0,1.0,1502.584164690182,0.0,0,919752.3032015334,589
Spare parts operation,Calendar bucket 7d,SAP only,21458,1.25,lumpy,607.5622050528558,0.001568911416847695,0.9285714285714286,1.0,1449.1439532039833,0.0,0,887040.8193771695,589
Spare parts operation,Calendar bucket 28d,SAP only,21458,1.25,lumpy,767.2853966752339,0.0003620564808110065,1.0,1.0,1830.1121823022268,0.0,0,1120236.6791458414,589
Spare parts operation,Short 7d / long 28d,SAP only,21458,1.25,lumpy,705.9347261694294,0.0003620564808110065,1.0,1.0,1683.77991796929,0.0,0,1030664.700207367,589
Spare parts operation,Short 7d / long 56d,SAP only,21458,1.25,lumpy,874.49635414989,0.00012068549360366884,1.0,1.0,2085.829390267938,0.0,0,1276764.6770588392,589
Spare parts operation,Per requirement,Both,79323S,6.75,lumpy,984.2068437467225,0.0019309678976587015,1.0,1.0,999.6043867670137,0.0,0,266100.36886485456,589
Spare parts operation,Per period 7d,Both,79323S,6.75,lumpy,959.937320237423,0.0010861694424330196,1.0,1.0,974.9551757614416,0.0,0,259538.60880493285,589
Spare parts operation,Per period 14d,Both,79323S,6.75,lumpy,972.7453669597879,0.0006034274680183442,1.0,1.0,987.9635995200633,0.0,0,263001.5251409797,589
Spare parts operation,Per period 28d,Both,79323S,6.75,lumpy,992.9015332367138,0.0003620564808110065,1.0,1.0,1008.4351013784728,0.0,0,268451.1552825189,589
Spare parts operation,Per period 56d,Both,79323S,6.75,lumpy,959.207314260961,0.0002413709872073377,1.0,1.0,974.2137491181767,0.0,0,259341.23681870423,589
Spare parts operation,Min/Max,Both,79323S,6.75,lumpy,408.01489577214204,0.0004827419744146754,1.0,1.0,414.39813416403837,0.0,0,110315.1384865421,589
Spare parts operation,SP Part Period Balancing,SAP only,79323S,6.75,lumpy,991.2808666612191,0.0003620564808110065,1.0,1.0,1006.789080088696,0.0,0,268012.9750602555,589
Spare parts operation,WI Sliding Economic Lot Size,SAP only,79323S,6.75,lumpy,972.9302702077154,0.0003620564808110065,1.0,1.0,988.1513955092196,0.0,0,263051.5175006045,589
Spare parts operation,DY Dynamic Planning Calculation,SAP only,79323S,6.75,lumpy,971.8582974230527,0.0002413709872073377,1.0,1.0,987.0626521166574,0.0,0,262761.6878217883,589
Spare parts operation,GR Groff Reorder Procedure,SAP only,79323S,6.75,lumpy,994.9685994127813,0.0003620564808110065,1.0,1.0,1010.5345060213718,0.0,0,269010.0287301223,589
Spare parts operation,Calendar bucket 7d,SAP only,79323S,6.75,lumpy,957.4443714407618,0.0010861694424330196,1.0,1.0,972.4232257257748,0.0,0,258864.5893154652,589
Spare parts operation,Calendar bucket 28d,SAP only,79323S,6.75,lumpy,983.6301039624237,0.0003620564808110065,1.0,1.0,999.0186241073949,0.0,0,265944.4355157664,589
Spare parts operation,Short 7d / long 28d,SAP only,79323S,6.75,lumpy,961.9088209770978,0.0003620564808110065,1.0,1.0,976.9575198829184,0.0,0,260071.64419010418,589
Spare parts operation,Short 7d / long 56d,SAP only,79323S,6.75,lumpy,1045.1452136566593,0.00012068549360366884,1.0,1.0,1061.496114376337,0.0,0,282576.2985071708,589
Spare parts operation,Per requirement,Both,20663,2.51,lumpy,438.76511713942836,0.009896210475500844,0.5359477124183006,0.8913983499589401,364.3654435080718,5.577249575551782,9,312478.621027672,589
Spare parts operation,Per period 7d,Both,20663,2.51,lumpy,139.35385484816732,0.011585807385952208,0.6,0.9457370159210096,104.58243407317082,9.915110356536502,16,89689.55581589855,589
Spare parts operation,Per period 14d,Both,20663,2.51,lumpy,226.26249985481084,0.00941346850108617,0.7289719626168224,0.8462502630065962,185.048319161226,4.957555178268251,8,158696.83754383656,589
Spare parts operation,Per period 28d,Both,20663,2.51,lumpy,118.84485620432424,0.008206613565049481,0.8947368421052632,0.9586102715000877,88.89004948727569,8.67572156196944,14,76231.8177581242,589
Spare parts operation,Per period 56d,Both,20663,2.51,lumpy,63.186870309376616,0.004827419744146753,0.975609756097561,1.0,51.02790994208139,1.8590831918505941,3,43761.36984645909,589
Spare parts operation,Min/Max,Both,20663,2.51,lumpy,126.88894299645833,0.00313782283369539,1.0,1.0,105.03609497465509,1.8590831918505941,3,90078.61393168783,589
Spare parts operation,SP Part Period Balancing,SAP only,20663,2.51,lumpy,130.7345223407516,0.005672218199372436,1.0,0.9531592011722726,97.27475183801823,9.915110356536502,16,83422.51126369389,589
Spare parts operation,WI Sliding Economic Lot Size,SAP only,20663,2.51,lumpy,638.6491196998808,0.004344677769732078,0.9,0.8999878289568146,534.6798449509167,4.957555178268251,8,458539.69858656666,589
Spare parts operation,DY Dynamic Planning Calculation,SAP only,20663,2.51,lumpy,61.68903265677115,0.0033791938209027277,1.0,0.9841572972193755,43.82323403501692,6.196943972835314,10,37582.663186696154,589
Spare parts operation,GR Groff Reorder Procedure,SAP only,20663,2.51,lumpy,32.18407382072667,0.0068790731354091235,0.8260869565217391,0.9000079584460715,20.50385299340664,4.957555178268251,8,17584.037738177758,589
Spare parts operation,Calendar bucket 7d,SAP only,20663,2.51,lumpy,30.565515226183628,0.013758146270818247,0.7169811320754716,0.9885624509246801,8.109879231172835,13.013582342954159,21,6955.006090751043,589
Spare parts operation,Calendar bucket 28d,SAP only,20663,2.51,lumpy,286.95585646896603,0.004948105237750422,0.7884615384615384,0.8913323145874394,237.35346526950235,4.33786078098472,7,203553.5609784315,589
Spare parts operation,Short 7d / long 28d,SAP only,20663,2.51,lumpy,377.3117495864996,0.00724112961622013,0.8571428571428571,0.7944073665096998,313.9594152555665,4.33786078098472,7,269250.5748985505,589
Spare parts operation,Short 7d / long 56d,SAP only,20663,2.51,lumpy,242.01761557809667,0.008810041033067826,0.9733333333333334,0.9359395522533388,195.86242019494023,6.816638370118845,11,167970.97547013004,589
Spare parts operation,Per requirement,Both,84916,4.21,lumpy,43.80046775854692,0.03777455949794835,0.5785582255083179,0.9652051089519739,11.815760306782142,23.548387096774192,38,2514.454550914046,589
Spare parts operation,Per period 7d,Both,84916,4.21,lumpy,47.82964789286798,0.02305092927830075,0.6797153024911032,0.97855157562658,58.72702399373215,11.774193548387096,19,12497.412685150608,589
Spare parts operation,Per period 14d,Both,84916,4.21,lumpy,31.88130491369534,0.020395848419020035,0.6869918699186992,0.9849021544090732,9.943392713381886,16.731748726655347,27,2116.00509916722,589
Spare parts operation,Per period 28d,Both,84916,4.21,lumpy,34.47802499141098,0.016895969104513638,0.8805031446540881,0.9939720849405225,45.78854094603314,7.4363327674023765,12,9744.036961834925,589
Spare parts operation,Per period 56d,Both,84916,4.21,lumpy,34.84261642622349,0.00941346850108617,0.8863636363636364,0.9960216527425619,54.679369820099325,4.957555178268251,8,11636.051063624196,589
Spare parts operation,Min/Max,Both,84916,4.21,lumpy,27.663076727102656,0.011103065411537534,0.9387755102040817,0.8342759914840714,42.09142641097198,4.33786078098472,7,8957.271977900793,589
Spare parts operation,SP Part Period Balancing,SAP only,84916,4.21,lumpy,83.9282553251642,0.013275404296403573,0.9821428571428571,0.9833921573758742,146.52042896969255,7.4363327674023765,12,31180.300705088986,589
Spare parts operation,WI Sliding Economic Lot Size,SAP only,84916,4.21,lumpy,37.49684054829092,0.008206613565049481,1.0,0.9711265143420563,60.08611929829734,4.957555178268251,8,12786.635154544161,589
Spare parts operation,DY Dynamic Planning Calculation,SAP only,84916,4.21,lumpy,80.33033934836335,0.006999758629012792,0.9508196721311475,0.9424746161971125,143.26541696752497,6.196943972835314,10,30487.617413482923,589
Spare parts operation,GR Groff Reorder Procedure,SAP only,84916,4.21,lumpy,43.29898628265026,0.02087859039343471,0.8439024390243902,0.9709953728966183,51.534940002019596,11.154499151103565,18,10966.900229414896,589
Spare parts operation,Calendar bucket 7d,SAP only,84916,4.21,lumpy,104.56616420747473,0.022688872797489743,0.6025641025641025,0.943500198426608,145.78283641096667,20.449915110356535,33,31023.3372158293,589
Spare parts operation,Calendar bucket 28d,SAP only,84916,4.21,lumpy,38.56987109271884,0.014361573738836592,0.815068493150685,0.9681125796887657,45.97563473973056,9.915110356536502,16,9783.85148318572,589
Spare parts operation,Short 7d / long 28d,SAP only,84916,4.21,lumpy,33.106546720862006,0.028723147477673183,0.9482071713147411,0.9867522323256107,16.513325641418845,15.492359932088286,25,3514.1206093998,589
Spare parts operation,Short 7d / long 56d,SAP only,84916,4.21,lumpy,31.90064652929221,0.019309678976587013,0.9580838323353293,0.9914211151349485,32.39018574599396,9.915110356536502,16,6892.798079800066,589
Seasonal wholesaler,Per requirement,Both,22554,1.65,smooth,442.9715236806495,0.5338057620817844,0.816598542740359,1.0,0.4590255228175431,250.18779342723005,438,5498.806495263871,639
Seasonal wholesaler,Per period 7d,Both,22554,1.65,smooth,127.02367751203458,0.13638475836431227,0.9678483099752679,1.0,3.7877552693060306,49.123630672926446,86,45374.67361179582,639
Seasonal wholesaler,Per period 14d,Both,22554,1.65,smooth,136.2279850232615,0.08178438661710037,0.9805013927576601,0.9999981658507254,8.238504954663595,26.84663536776213,47,98691.55919239532,639
Seasonal wholesaler,Per period 28d,Both,22554,1.65,smooth,198.75809098386412,0.04937267657992565,0.9953161592505855,1.0,16.320243116190618,12.566510172143975,22,195505.1612397285,639
Seasonal wholesaler,Per period 56d,Both,22554,1.65,smooth,317.31427777523146,0.023350371747211895,1.0,1.0,28.28228940144234,6.283255086071987,11,338802.15572108934,639
Seasonal wholesaler,Min/Max,Both,22554,1.65,smooth,200.20546554952082,0.052276951672862455,0.995575221238938,0.8975852564917769,16.638542497627277,11.424100156494523,20,199318.16644113668,639
Seasonal wholesaler,SP Part Period Balancing,SAP only,22554,1.65,smooth,112.0954997925395,0.11837825278810409,0.9951171875,1.0,4.625365272336844,35.41471048513302,62,55408.65886144521,639
Seasonal wholesaler,WI Sliding Economic Lot Size,SAP only,22554,1.65,smooth,128.48716140502688,0.12511617100371747,0.9953789279112755,1.0,6.785139697838572,31.41627543035994,55,81281.25428131761,639
Seasonal wholesaler,DY Dynamic Planning Calculation,SAP only,22554,1.65,smooth,137.32729788889316,0.05855018587360595,0.998019801980198,1.0,9.632638911886684,18.849765258215964,33,115392.31433165455,639
Seasonal wholesaler,GR Groff Reorder Procedure,SAP only,22554,1.65,smooth,109.73404755531706,0.12825278810408922,0.9936993699369937,1.0,3.2993586906385493,42.26917057902973,74,39524.02229603252,639
Seasonal wholesaler,Calendar bucket 7d,SAP only,22554,1.65,smooth,122.66327710530706,0.12616171003717472,0.9661921708185054,1.0,3.3851553412030175,49.123630672926446,86,40551.80649526387,639
Seasonal wholesaler,Calendar bucket 28d,SAP only,22554,1.65,smooth,177.92392981774773,0.04170539033457249,0.9972222222222222,1.0,13.011640840387788,21.134585289514867,37,155870.40722266037,639
Seasonal wholesaler,Short 7d / long 28d,SAP only,22554,1.65,smooth,122.66327710530706,0.07190985130111524,1.0,1.0,3.3851553412030175,49.123630672926446,86,40551.80649526387,639
Seasonal wholesaler,Short 7d / long 56d,SAP only,22554,1.65,smooth,122.66327710530706,0.04217007434944238,1.0,1.0,3.3851553412030175,49.123630672926446,86,40551.80649526387,639
Seasonal wholesaler,Per requirement,Both,22627,8.5,smooth,333.0038181919291,0.26359200743494426,0.5438638542665388,1.0,1.2001192609224858,185.64162754303598,325,1718.466847090663,639
Seasonal wholesaler,Per period 7d,Both,22627,8.5,smooth,103.7012941451166,0.1016496282527881,0.872382851445663,1.0,4.903341382769097,40.55555555555556,71,7021.16021351033,639
Seasonal wholesaler,Per period 14d,Both,22627,8.5,smooth,96.88869595984828,0.05982806691449814,0.9098939929328622,0.999850022379403,8.230194595718965,23.990610328638496,42,11784.92589726154,639
Seasonal wholesaler,Per period 28d,Both,22627,8.5,smooth,134.92777727032401,0.034502788104089216,0.9488817891373802,1.0,17.08271184796219,11.995305164319248,21,24460.96394333427,639
Seasonal wholesaler,Per period 56d,Both,22627,8.5,smooth,224.25955464544748,0.021491635687732342,0.9788359788359788,1.0,32.126794012633496,5.712050078247262,10,46002.78673269901,639
Seasonal wholesaler,Min/Max,Both,22627,8.5,smooth,155.76599106530486,0.0504182156133829,0.9863636363636363,0.8620540879763094,20.507149985257758,10.852895148669797,19,29364.462787550743,639
Seasonal wholesaler,SP Part Period Balancing,SAP only,22627,8.5,smooth,85.51002074897502,0.09142657992565056,0.974009900990099,1.0,6.224151302233646,25.13302034428795,44,8912.445631397577,639
Seasonal wholesaler,WI Sliding Economic Lot Size,SAP only,22627,8.5,smooth,101.79245628723459,0.09340148698884758,0.9698431845597105,1.0,9.115424158768128,23.419405320813773,41,13052.497967553307,639
Seasonal wholesaler,DY Dynamic Planning Calculation,SAP only,22627,8.5,smooth,105.71178326656032,0.04368029739776952,0.9766233766233766,1.0,12.252137991016376,13.708920187793428,24,17544.000524879124,639
Seasonal wholesaler,GR Groff Reorder Procedure,SAP only,22627,8.5,smooth,88.45979497892927,0.09421468401486989,0.9386574074074074,1.0,4.867130190324668,31.987480438184665,56,6969.3089219465755,639
Seasonal wholesaler,Calendar bucket 7d,SAP only,22627,8.5,smooth,99.69642093165514,0.09038104089219332,0.7971311475409836,1.0,3.7030639283905256,42.840375586854464,75,5302.466847090663,639
Seasonal wholesaler,Calendar bucket 28d,SAP only,22627,8.5,smooth,123.19700328821352,0.031947026022304835,0.8814102564102564,0.9998418077447612,13.674383595439574,18.278560250391237,32,19580.53305893996,639
Seasonal wholesaler,Short 7d / long 28d,SAP only,22627,8.5,smooth,99.69642093165514,0.06331319702602231,0.9963436928702011,1.0,3.7030639283905256,42.840375586854464,75,5302.466847090663,639
Seasonal wholesaler,Short 7d / long 56d,SAP only,22627,8.5,smooth,99.69642093165514,0.03763940520446097,1.0,1.0,3.7030639283905256,42.840375586854464,75,5302.466847090663,639
Seasonal wholesaler,Per requirement,Both,20724,0.85,smooth,478.0,0.6970260223048327,0.903750564844103,1.0,0.0,273.0359937402191,478,0.0,639
Seasonal wholesaler,Per period 7d,Both,20724,0.85,smooth,118.64701369863013,0.14556226765799257,0.9952343129467831,1.0,2.418115205337601,49.694835680751176,87,67948.0,639
Seasonal wholesaler,Per period 14d,Both,20724,0.85,smooth,142.0190768043467,0.09491171003717472,1.0,1.0,7.336717196577698,26.275430359937403,46,206158.60607992084,639
Seasonal wholesaler,Per period 28d,Both,20724,0.85,smooth,204.57453454599326,0.05401951672862453,1.0,1.0,13.87392020836295,13.137715179968701,23,389851.20652522077,639
Seasonal wholesaler,Per period 56d,Both,20724,0.85,smooth,368.35769671620966,0.029158921933085502,1.0,1.0,27.15250980538519,7.42566510172144,13,762973.8782436266,639
Seasonal wholesaler,Min/Max,Both,20724,0.85,smooth,204.92452332845207,0.05843401486988847,1.0,0.9140020207718436,14.129889346232181,11.424100156494523,20,397043.8294993235,639
Seasonal wholesaler,SP Part Period Balancing,SAP only,20724,0.85,smooth,117.61378472912622,0.15055762081784388,0.9984591679506933,1.0,4.0201642428387006,37.1283255086072,65,112964.89074194749,639
Seasonal wholesaler,WI Sliding Economic Lot Size,SAP only,20724,0.85,smooth,130.67167060934656,0.14951208178438663,0.9992236024844721,1.0,5.247130502034827,35.41471048513302,62,147442.11630830294,639
Seasonal wholesaler,DY Dynamic Planning Calculation,SAP only,20724,0.85,smooth,149.73479767783743,0.06854089219330856,1.0,1.0,9.072401661705298,17.70735524256651,31,254930.59501418035,639
Seasonal wholesaler,GR Groff Reorder Procedure,SAP only,20724,0.85,smooth,112.73071135773908,0.15230018587360594,0.996958174904943,1.0,2.7301462708128352,43.98278560250391,77,76715.93909161625,639
Seasonal wholesaler,Calendar bucket 7d,SAP only,20724,0.85,smooth,118.64701369863013,0.1412639405204461,0.9838187702265372,1.0,2.418115205337601,49.694835680751176,87,67948.0,639
Seasonal wholesaler,Calendar bucket 28d,SAP only,20724,0.85,smooth,206.09074731019422,0.04495817843866171,1.0,1.0,13.072864994565407,19.992175273865413,35,367341.8986365934,639
Seasonal wholesaler,Short 7d / long 28d,SAP only,20724,0.85,smooth,118.64701369863013,0.07783457249070631,1.0,1.0,2.418115205337601,49.694835680751176,87,67948.0,639
Seasonal wholesaler,Short 7d / long 56d,SAP only,20724,0.85,smooth,118.64701369863013,0.04495817843866171,1.0,1.0,2.418115205337601,49.694835680751176,87,67948.0,639
Seasonal wholesaler,Per requirement,Both,22741,0.85,smooth,211.33555237547964,0.24268122676579926,0.8481526593585059,1.0,4.478254910178042,109.67136150234742,192,41514.56833558864,639
Seasonal wholesaler,Per period 7d,Both,22741,0.85,smooth,87.75470262332601,0.0800418215613383,0.955617198335645,1.0,7.1230133672640275,32.55868544600939,57,66032.15563243526,639
Seasonal wholesaler,Per period 14d,Both,22741,0.85,smooth,84.46674882251506,0.05204460966542751,1.0,1.0,12.151681574583286,18.278560250391237,32,112649.19600128233,639
Seasonal wholesaler,Per period 28d,Both,22741,0.85,smooth,97.48904344166081,0.02950743494423792,1.0,1.0,18.873456616688813,9.139280125195619,16,174961.76974238938,639
Seasonal wholesaler,Per period 56d,Both,22741,0.85,smooth,160.760331084021,0.015102230483271376,1.0,1.0,35.380406490221645,4.569640062597809,8,327985.41673922155,639
Seasonal wholesaler,Min/Max,Both,22741,0.85,smooth,132.40419007544443,0.048327137546468404,0.9976019184652278,0.8224115684076593,26.728451860308382,9.710485133020343,17,247779.5845737483,639
Seasonal wholesaler,SP Part Period Balancing,SAP only,22741,0.85,smooth,81.24985822336369,0.06656598513011153,0.9982578397212544,1.0,10.711804383022125,19.992175273865413,35,99301.16618545732,639
Seasonal wholesaler,WI Sliding Economic Lot Size,SAP only,22741,0.85,smooth,86.37850479313443,0.06342936802973978,0.9963503649635036,1.0,13.2892800701358,16.564945226917057,29,123195.0249970239,639
Seasonal wholesaler,DY Dynamic Planning Calculation,SAP only,22741,0.85,smooth,88.79347798080622,0.03322490706319703,0.9965156794425087,1.0,16.164678380862405,10.852895148669797,19,149850.7027234957,639
